w13["Richie James"] = 0
w13["Ricky Seals-Jones"] = 15.9
w13["Rico Gafford"] = 0
w13["Riley Ridley"] = 3
w13["Robby Anderson"] = 12.6
w13["Robert Davis"] = 0
w13["Robert Foster"] = 0
w13["Robert Tonyan"] = 1.5
w13["Robert Woods"] = 5.7
w13["Ronald Jones"] = 5.9
w13["Ross Dwelley"] = 0
w13["Royce Freeman"] = 6.6
w13["Russell Gage"] = 8.3
w13["Ryquell Armstead"] = 0.1
w13["Sammy Watkins"] = 9.9
w13["Saquon Barkley"] = 30.3
w13["Scott Miller"] = 13.9
w13["Scott Simonson"] = 1.1
w13["Seth Devalve"] = 4.3
w13["Seth Roberts"] = 15.6
w13["Sony Michel"] = 11.3
w13["Spencer Ware"] = 5.5
w13["Stanley Morgan"] = 0
w13["Stefon Diggs"] = 12
w13["Stephen Carlson"] = 0
w13["Sterling Shepard"] = 20.1
w13["Steven Sims"] = 15.5
w13["T.J. Jones"] = 0
w13["T.Y. Hilton"] = 6.5
w13["Tajae Sharpe"] = 4.8
w13["Tanner Hudson"] = 2.4
w13["Tarik Cohen"] = 15.5
w13["Tavon Austin"] = 13.2
w13["Ted Ginn"] = 2.3
w13["Terry McLaurin"] = 24
w13["Tevin Coleman"] = 4
w13["Tevin Jones"] = 0
w13["Tim Patrick"] = 5.6
w13["Todd Gurley"] = 20.8
w13["Tony Brooks-James"] = 0
w13["Tony Pollard"] = 22.3
w13["Travis Homer"] = 0.7
w13["Travis Kelce"] = 25.2
w13["Trent Sherfield"] = 0
w13["Trevon Wesco"] = 0
w13["Trevor Davis"] = 0
w13["Trey Edmunds"] = 0
w13["Troy Fumagalli"] = 1.7
w13["Troymaine Pope"] = 0
w13["Ty Johnson"] = 4
w13["Ty Montgomery"] = 2
w13["Tyler Boyd"] = 5.6
w13["Tyler Conklin"] = 0
w13["Tyler Eifert"] = 7.4
w13["Tyler Higbee"] = 23.1
w13["Tyler Kroft"] = 8.4
w13["Tyler Lockett"] = 26
w13["Tyreek Hill"] = 23.8
w13["Tyrell Williams"] = 12.5
w13["Ventell Bryant"] = 0
w13["Virgil Green"] = 0
w13["Vyncint Smith"] = 7
w13["Wendell Smallwood"] = 0
w13["Will Fuller"] = 11.1
w13["Willie Snead"] = 2.5
w13["Zach Ertz"] = 17.1
w13["Zach Line"] = 0.4
w13["Zach Pascal"] = 8.4
w13["Zach Zenner"] = 0
w13["Zay Jones"] = 1.5
