w13["Julio Jones"] = 26.6
w13["Justice Hill"] = 14.1
w13["Justin Hardy"] = 0
w13["Justin Watson"] = 15.3
w13["Kaden Smith"] = 21.5
w13["Kalif Raymond"] = 3.2
w13["Kareem Hunt"] = 7.3
w13["Keelan Cole"] = 3.9
w13["Keenan Allen"] = 11.6
w13["Keith Smith"] = 2.3
w13["Kelvin Harmon"] = 11.2
w13["Kendrick Bourne"] = 4.9
w13["Kenjon Barner"] = 0
w13["Kenny Golladay"] = 18.6
w13["Kenny Stills"] = 10.7
w13["Kenyan Drake"] = 33.4
w13["Kerrith Whyte"] = 2.2
w13["Kerryon Johnson"] = 5.3
w13["KhaDarel Hodge"] = 1.6
w13["Khari Blasingame"] = 0
w13["Kyle Juszczyk"] = 3.3
w13["Kyle Rudolph"] = 1.7
w13["Lance Kendricks"] = 0
w13["Laquon Treadwell"] = 0
w13["Larry Fitzgerald"] = 14.8
w13["Latavius Murray"] = 4.5
w13["Lee Smith"] = 0
w13["Leonard Fournette"] = 13.5
w13["LeVeon Bell"] = 13.3
w13["Levine Toilolo"] = 0
w13["Logan Thomas"] = 3.7
w13["Luke Stocker"] = 0
w13["Luke Willson"] = 0
w13["Mack Hollins"] = 0
w13["Malcolm Brown"] = -0.1
w13["Malik Turner"] = 3.3
w13["Marcedes Lewis"] = 1.2
w13["Marcell Ateman"] = 0
w13["Marcus Johnson"] = 1.2
w13["Mark Andrews"] = 27.3
w13["Mark Ingram"] = 17.1
w13["Marlon Mack"] = 18.1
w13["Marquez Valdes-Scantling"] = 1.6
w13["Marquise Brown"] = 1.6
w13["Matt Breida"] = 0
w13["Matt LaCosse"] = 7.8
w13["Maxx Williams"] = 5.6
w13["Mecole Hardman"] = 0
w13["Melvin Gordon"] = 22.7
w13["Michael Crabtree"] = 0
w13["Michael Gallup"] = 14.8
w13["Michael Thomas"] = 31.6
w13["Michael Walker"] = -2
w13["Mike Boone"] = 4.3
w13["Mike Davis"] = 0
w13["Mike Gesicki"] = 26.2
w13["Mike Thomas"] = 0
w13["Mike Williams"] = 8.1
w13["Miles Boykin"] = 1.8
w13["Miles Sanders"] = 26.6
w13["Mo Alie-Cox"] = 3.1
w13["Mohamed Sanu"] = 5.4
w13["MyCole Pruitt"] = 3.5
w13["Myles Gaskin"] = 12.8
w13["N'Keal Harry"] = 5.9
w13["Nick Bellore"] = 7.3
w13["Nick Boyle"] = 5.4
w13["Nick Chubb"] = 4.5
w13["Nick Vannett"] = 2.8
w13["Noah Fant"] = 3
w13["Nyheim Hines"] = 25.6
w13["O.J. Howard"] = 7.6
w13["Odell Beckham"] = 14.4
w13["Olabisi Johnson"] = 1.6
w13["Olamide Zaccheaus"] = 0
w13["Patrick DiMarco"] = 0
w13["Patrick Laird"] = 2.8
w13["Patrick Ricard"] = 0
w13["Paul Perkins"] = 0
w13["Peyton Barber"] = -0.7
w13["Pharaoh Brown"] = 0
w13["Pharoh Cooper"] = 3.4
w13["Phillip Dorsett"] = 0
w13["Phillip Lindsay"] = 19.8
w13["Qadree Ollison"] = 6.3
w13["Raheem Mostert"] = 11.3
w13["Randall Cobb"] = 12.3
w13["Rashard Higgins"] = 0
w13["Reggie Bonnafon"] = 1.2
w13["Rex Burkhead"] = 17.7
w13["Richie James"] = 0
w13["Ricky Seals-Jones"] = 3.3
w13["Rico Gafford"] = 0
w13["Riley Ridley"] = 0
w13["Robby Anderson"] = 11.2
w13["Robert Davis"] = 1.6
w13["Robert Foster"] = 0
w13["Robert Tonyan"] = 0
w13["Robert Woods"] = 20.3
w13["Ronald Jones"] = 19.9
w13["Ross Dwelley"] = 3.5
w13["Ross Travis"] = 2.9
w13["Royce Freeman"] = 11.7
w13["Russell Gage"] = 10.6
w13["Ryan Izzo"] = 0
w13["Ryquell Armstead"] = 0.2
w13["Sammy Watkins"] = 4.8
w13["Saquon Barkley"] = 43.9
w13["Scott Simonson"] = 0
w13["Seth Devalve"] = 7.5
w13["Seth Roberts"] = 4.3
w13["Sony Michel"] = 11.1
w13["Spencer Ware"] = 5.6
w13["Stanley Morgan"] = 0
w13["Stefon Diggs"] = 14.7
w13["Stephen Carlson"] = 1.7
w13["Sterling Shepard"] = 19.6
w13["Steven Sims"] = 25.3
w13["T.Y. Hilton"] = 5.6
w13["Tajae Sharpe"] = 23.9
w13["Tarik Cohen"] = 6.3
w13["Tavon Austin"] = 1.5
w13["Ted Ginn"] = 0
w13["Terry McLaurin"] = 15.6
w13["Tevin Coleman"] = 3.3
w13["Tevin Jones"] = 0
w13["Tim Patrick"] = 9.8
w13["Todd Gurley"] = 16.8
w13["Tommy Sweeney"] = 0
w13["Tony Brooks-James"] = 0
w13["Tony Pollard"] = -2
w13["Travis Homer"] = 10.2
w13["Travis Kelce"] = 21.4
w13["Tre'Quan Smith"] = 2.3
w13["Trent Sherfield"] = 0
w13["Trevon Wesco"] = 4.2
w13["Trevor Davis"] = 0
w13["Trey Edmunds"] = 0
w13["Troy Fumagalli"] = 0
w13["Troymaine Pope"] = 0
w13["Ty Johnson"] = 2
w13["Ty Montgomery"] = 1.8
w13["Tyler Boyd"] = 33.8
w13["Tyler Conklin"] = 0
w13["Tyler Eifert"] = 17.7
w13["Tyler Higbee"] = 19.4
w13["Tyler Kroft"] = 0
w13["Tyler Lockett"] = 2.2
w13["Tyreek Hill"] = 12.2
w13["Tyrell Williams"] = 12.2
w13["Vance McDonald"] = 3.9
w13["Ventell Bryant"] = 0
w13["Virgil Green"] = 1.4
w13["Vyncint Smith"] = 6.2
w13["Wendell Smallwood"] = 0
w13["Will Fuller"] = 3.1
w13["Willie Snead"] = 0
w13["Zach Ertz"] = 6.8
w13["Zach Gentry"] = 0
w13["Zach Line"] = 0
w13["Zach Pascal"] = 1.6
w13["Zay Jones"] = 4.4
